creator_id,creator_segment,region,channel_size,creator_tenure_months
CRT-03635,Growth,Canada,27630,85
CRT-03636,Emerging,Other,1317,90
CRT-03637,Established,Other,131665,62
CRT-03638,Emerging,US,142,45
CRT-03639,Established,US,383763,6
CRT-03640,Growth,US,26864,5
CRT-03641,Emerging,Canada,664,91
CRT-03642,Emerging,US,7246,79
CRT-03643,Established,Other,258757,51
CRT-03644,Emerging,Other,1135,95
CRT-03645,Emerging,US,3024,68
CRT-03646,Growth,US,32337,82
CRT-03647,Emerging,Southeast Asia,1770,54
CRT-03648,Emerging,India,823,23
CRT-03649,Emerging,India,2338,92
CRT-03650,Established,US,349468,52
CRT-03651,Emerging,Other,826,92
CRT-03652,Emerging,UK,294,96
CRT-03653,Emerging,US,2864,50
CRT-03654,Emerging,US,2214,9
CRT-03655,Emerging,Canada,2627,118
CRT-03656,Emerging,US,1389,114
CRT-03657,Emerging,Other,2893,109
CRT-03658,Emerging,Southeast Asia,794,5
CRT-03659,Established,Other,177733,49
CRT-03660,Emerging,Canada,579,23
CRT-03661,Emerging,Other,3381,80
CRT-03662,Established,Canada,193290,74
CRT-03663,Established,Southeast Asia,228457,96
CRT-03664,Growth,US,33411,57
CRT-03665,Emerging,Canada,1106,75
CRT-03666,Emerging,Southeast Asia,2586,73
CRT-03667,Emerging,India,5046,104
CRT-03668,Emerging,Southeast Asia,2932,55
CRT-03669,Emerging,US,337,7
CRT-03670,Growth,India,28421,101
CRT-03671,Emerging,US,1516,28
CRT-03672,Growth,India,50067,116
CRT-03673,Emerging,India,863,116
CRT-03674,Emerging,Other,582,93
CRT-03675,Established,Southeast Asia,328194,41
CRT-03676,Established,Other,196508,72
CRT-03677,Emerging,Other,813,113
CRT-03678,Growth,US,23622,46
CRT-03679,Emerging,Southeast Asia,433,29
CRT-03680,Emerging,US,1534,76
CRT-03681,Growth,Other,23111,112
CRT-03682,Emerging,India,2051,96
CRT-03683,Emerging,US,1136,45
CRT-03684,Growth,US,27384,95
CRT-03685,Emerging,UK,930,106
CRT-03686,Emerging,US,1092,1
CRT-03687,Emerging,India,542,87
CRT-03688,Large,Other,4083849,84
CRT-03689,Growth,US,26348,64
CRT-03690,Emerging,UK,272,25
CRT-03691,Emerging,UK,376,99
CRT-03692,Growth,India,45196,64
CRT-03693,Emerging,US,1293,109
CRT-03694,Growth,US,26636,90
CRT-03695,Growth,Other,26866,36
CRT-03696,Emerging,UK,1978,115
CRT-03697,Emerging,India,4557,45
CRT-03698,Emerging,Other,1912,5
CRT-03699,Emerging,US,1712,7
CRT-03700,Emerging,US,848,40
CRT-03701,Established,US,100000,28
CRT-03702,Emerging,Canada,1957,8
CRT-03703,Growth,India,35511,102
CRT-03704,Growth,UK,46622,93
CRT-03705,Emerging,US,5269,5
CRT-03706,Emerging,Canada,529,21
CRT-03707,Emerging,Other,819,102
CRT-03708,Growth,India,37576,15
CRT-03709,Emerging,US,1340,9
CRT-03710,Growth,UK,55364,12
CRT-03711,Established,US,176990,96
CRT-03712,Growth,US,73167,86
CRT-03713,Large,Southeast Asia,2062004,64
CRT-03714,Growth,Southeast Asia,60708,11
CRT-03715,Established,Canada,100000,70
CRT-03716,Established,US,266148,54
CRT-03717,Growth,US,27218,32
CRT-03718,Established,UK,100000,20
CRT-03719,Established,UK,196970,5
CRT-03720,Growth,India,14488,76
CRT-03721,Growth,India,20747,82
CRT-03722,Growth,US,31338,18
CRT-03723,Established,India,184658,34
CRT-03724,Emerging,Other,1781,28
CRT-03725,Established,US,218447,118
CRT-03726,Established,Southeast Asia,816373,103
CRT-03727,Large,US,2377295,12
CRT-03728,Emerging,India,1465,3
CRT-03729,Growth,Canada,33205,111
CRT-03730,Growth,Southeast Asia,26552,5
CRT-03731,Established,US,100000,27
CRT-03732,Established,India,301071,89
CRT-03733,Growth,US,51295,20
CRT-03734,Growth,India,58548,26
CRT-03735,Emerging,Canada,2325,84
CRT-03736,Large,US,1642603,28
CRT-03737,Emerging,India,1653,77
CRT-03738,Growth,Southeast Asia,65721,1
CRT-03739,Established,Other,173793,116
CRT-03740,Emerging,US,515,62
CRT-03741,Emerging,Southeast Asia,7843,67
CRT-03742,Emerging,US,593,48
CRT-03743,Established,US,100000,64
CRT-03744,Growth,US,31557,101
CRT-03745,Emerging,UK,1857,118
CRT-03746,Growth,US,33827,13
CRT-03747,Emerging,Other,2704,58
CRT-03748,Established,India,180411,120
CRT-03749,Emerging,Other,1190,93
CRT-03750,Emerging,US,846,7
CRT-03751,Emerging,India,1494,110
CRT-03752,Growth,Canada,35276,27
CRT-03753,Growth,India,42335,19
CRT-03754,Growth,Southeast Asia,17173,17
CRT-03755,Growth,Other,14427,28
CRT-03756,Emerging,UK,2718,94
CRT-03757,Emerging,Other,877,31
CRT-03758,Emerging,US,609,35
CRT-03759,Established,Southeast Asia,100000,67
CRT-03760,Emerging,Southeast Asia,4129,3
CRT-03761,Large,Southeast Asia,2404770,42
CRT-03762,Emerging,Southeast Asia,2072,64
CRT-03763,Emerging,Canada,1900,79
CRT-03764,Emerging,Other,1587,29
CRT-03765,Emerging,US,1314,24
CRT-03766,Established,US,190580,75
CRT-03767,Growth,US,16507,32
CRT-03768,Emerging,US,326,54
CRT-03769,Growth,UK,82686,114
CRT-03770,Growth,India,27418,11
CRT-03771,Established,India,152889,108
CRT-03772,Large,Other,1131808,109
CRT-03773,Growth,Other,45469,118
CRT-03774,Established,Southeast Asia,216822,28
CRT-03775,Established,India,118415,54
CRT-03776,Growth,US,23114,1
CRT-03777,Growth,India,31434,49
CRT-03778,Emerging,India,983,70
CRT-03779,Growth,US,40438,96
CRT-03780,Large,Canada,8770148,100
CRT-03781,Emerging,India,955,21
CRT-03782,Established,US,167548,60
CRT-03783,Established,UK,120818,3
CRT-03784,Emerging,India,1184,102
CRT-03785,Growth,India,10095,94
CRT-03786,Established,US,384463,9
CRT-03787,Large,US,1000000,109
CRT-03788,Emerging,Southeast Asia,702,35
CRT-03789,Emerging,India,1432,101
CRT-03790,Growth,US,53568,78
CRT-03791,Emerging,Other,676,79
CRT-03792,Emerging,Other,1153,93
CRT-03793,Emerging,India,1693,29
CRT-03794,Emerging,Other,782,10
CRT-03795,Growth,India,25330,93
CRT-03796,Growth,US,12145,74
CRT-03797,Growth,Southeast Asia,20664,74
CRT-03798,Established,India,415930,93
CRT-03799,Emerging,India,2572,90
CRT-03800,Emerging,Other,939,16
CRT-03801,Emerging,India,595,19
CRT-03802,Emerging,US,1130,18
CRT-03803,Emerging,US,415,44
CRT-03804,Emerging,Other,1144,61
CRT-03805,Emerging,US,964,83
CRT-03806,Emerging,Other,937,52
CRT-03807,Growth,US,25069,6
CRT-03808,Growth,Canada,35185,52
CRT-03809,Established,US,106597,64
CRT-03810,Established,US,353129,105
CRT-03811,Growth,US,47222,32
CRT-03812,Emerging,US,7783,8
CRT-03813,Growth,US,31199,66
CRT-03814,Emerging,US,4352,89
CRT-03815,Emerging,Southeast Asia,2925,59
CRT-03816,Emerging,Southeast Asia,1559,99
CRT-03817,Emerging,US,505,34
CRT-03818,Emerging,UK,2741,47
CRT-03819,Growth,Canada,30329,117
CRT-03820,Established,Other,580945,84
CRT-03821,Growth,India,38952,103
CRT-03822,Growth,India,45611,71
CRT-03823,Growth,Other,20147,31
CRT-03824,Emerging,Other,1628,32
CRT-03825,Growth,Other,10282,27
CRT-03826,Growth,Southeast Asia,35498,62
CRT-03827,Emerging,Southeast Asia,3548,43
CRT-03828,Emerging,Other,4078,7
CRT-03829,Established,India,160659,43
CRT-03830,Growth,US,10863,98
CRT-03831,Growth,Other,20561,69
CRT-03832,Growth,Other,25876,7
CRT-03833,Emerging,US,1857,47
CRT-03834,Growth,US,10000,35
CRT-03835,Emerging,Other,1231,7
CRT-03836,Emerging,India,584,50
CRT-03837,Growth,UK,55451,48
CRT-03838,Emerging,US,206,60
CRT-03839,Established,US,364986,89
CRT-03840,Emerging,Canada,1178,64
CRT-03841,Growth,Other,10000,30
CRT-03842,Growth,Southeast Asia,62237,73
CRT-03843,Growth,US,52844,24
CRT-03844,Growth,US,50261,111
CRT-03845,Large,US,2116306,73
CRT-03846,Growth,Other,19229,58
CRT-03847,Growth,India,27793,32
CRT-03848,Growth,Other,35348,79
CRT-03849,Emerging,Other,867,15
CRT-03850,Emerging,India,674,11
CRT-03851,Emerging,US,1987,74
CRT-03852,Emerging,Other,1566,101
CRT-03853,Emerging,US,2809,106
CRT-03854,Emerging,Other,4529,41
CRT-03855,Growth,India,41281,73
CRT-03856,Emerging,India,532,71
CRT-03857,Established,India,197245,39
CRT-03858,Emerging,India,1825,118
CRT-03859,Growth,UK,40319,20
CRT-03860,Emerging,Southeast Asia,2661,91
CRT-03861,Growth,US,26133,106
CRT-03862,Emerging,Southeast Asia,904,49
CRT-03863,Growth,India,44548,69
CRT-03864,Emerging,Other,1811,55
CRT-03865,Established,Other,235365,7
CRT-03866,Emerging,Southeast Asia,762,18
CRT-03867,Growth,Other,76872,36
CRT-03868,Emerging,India,1634,76
CRT-03869,Growth,US,25760,95
CRT-03870,Growth,US,30471,67
CRT-03871,Emerging,Other,1205,82
CRT-03872,Emerging,India,477,72
CRT-03873,Emerging,Other,1700,81
CRT-03874,Emerging,India,419,33
CRT-03875,Large,US,2131139,21
CRT-03876,Emerging,Southeast Asia,374,86
CRT-03877,Emerging,Southeast Asia,239,70
CRT-03878,Large,India,3045277,36
CRT-03879,Emerging,Other,553,18
CRT-03880,Emerging,UK,1895,54
CRT-03881,Growth,India,29280,66
CRT-03882,Established,UK,217102,18
CRT-03883,Growth,India,19662,116
CRT-03884,Growth,Other,25197,86
CRT-03885,Large,US,1252413,86
CRT-03886,Emerging,UK,2852,22
CRT-03887,Large,India,1413938,92
CRT-03888,Established,US,171264,71
CRT-03889,Established,UK,310776,81
CRT-03890,Emerging,India,814,100
CRT-03891,Emerging,UK,319,63
CRT-03892,Growth,Southeast Asia,15827,71
CRT-03893,Growth,US,45610,14
CRT-03894,Growth,US,28037,73
CRT-03895,Established,UK,236875,108
CRT-03896,Growth,India,31190,106
CRT-03897,Emerging,India,5600,21
CRT-03898,Emerging,US,254,120
CRT-03899,Emerging,India,1209,50
CRT-03900,Emerging,UK,1372,24
CRT-03901,Emerging,Other,1317,68
CRT-03902,Established,Southeast Asia,321162,58
CRT-03903,Growth,Southeast Asia,40637,52
CRT-03904,Growth,India,24147,44
CRT-03905,Emerging,UK,346,92
CRT-03906,Growth,Canada,94298,9
CRT-03907,Established,US,198046,56
CRT-03908,Established,UK,209501,45
CRT-03909,Growth,US,50571,83
CRT-03910,Established,US,157004,84
CRT-03911,Growth,US,51321,114
CRT-03912,Growth,US,23079,103
CRT-03913,Established,US,595681,110
CRT-03914,Emerging,US,1928,99
CRT-03915,Emerging,US,780,79
CRT-03916,Emerging,US,7664,3
CRT-03917,Growth,US,36359,103
CRT-03918,Growth,India,19842,48
CRT-03919,Growth,Other,13312,44
CRT-03920,Emerging,Southeast Asia,2340,114
CRT-03921,Emerging,US,4053,62
CRT-03922,Established,India,250755,67
CRT-03923,Emerging,India,1744,39
CRT-03924,Established,US,506443,118
CRT-03925,Emerging,India,2161,45
CRT-03926,Growth,India,19361,42
CRT-03927,Growth,India,19782,92
CRT-03928,Established,UK,277435,48
CRT-03929,Emerging,India,2001,113
CRT-03930,Established,US,381845,55
CRT-03931,Growth,US,32348,82
CRT-03932,Growth,Other,37795,103
CRT-03933,Growth,UK,32018,117
CRT-03934,Emerging,UK,2896,35
CRT-03935,Growth,Other,39062,43
CRT-03936,Emerging,Southeast Asia,1089,53
CRT-03937,Emerging,US,1152,58
CRT-03938,Growth,UK,31632,95
CRT-03939,Growth,US,28453,118
CRT-03940,Emerging,UK,3832,40
CRT-03941,Emerging,India,1586,1
CRT-03942,Emerging,US,428,49
CRT-03943,Emerging,US,520,12
CRT-03944,Growth,India,23871,106
CRT-03945,Emerging,Southeast Asia,2386,93
CRT-03946,Established,US,128649,43
CRT-03947,Emerging,US,2255,53
CRT-03948,Emerging,India,725,66
CRT-03949,Established,Other,218658,89
CRT-03950,Emerging,Canada,1866,9
CRT-03951,Emerging,UK,536,46
CRT-03952,Large,India,2615444,115
CRT-03953,Established,India,524044,49
CRT-03954,Growth,US,24372,80
CRT-03955,Emerging,US,1423,31
CRT-03956,Growth,US,30536,116
CRT-03957,Large,Other,2112625,76
CRT-03958,Established,India,201678,98
CRT-03959,Emerging,US,1283,120
CRT-03960,Emerging,Southeast Asia,382,92
CRT-03961,Emerging,US,1924,24
CRT-03962,Emerging,India,566,17
CRT-03963,Growth,UK,32475,36
CRT-03964,Emerging,Other,2347,59
CRT-03965,Emerging,UK,1854,39
CRT-03966,Emerging,Other,660,2
CRT-03967,Growth,US,31498,15
CRT-03968,Emerging,UK,1128,68
CRT-03969,Emerging,Other,835,3
CRT-03970,Emerging,India,6980,115
CRT-03971,Large,Canada,1057340,32
CRT-03972,Emerging,Other,1989,47
CRT-03973,Growth,UK,57692,36
CRT-03974,Emerging,US,1819,42
CRT-03975,Emerging,US,818,78
CRT-03976,Emerging,UK,861,35
CRT-03977,Emerging,Other,438,61
CRT-03978,Emerging,US,1443,70
CRT-03979,Growth,India,28713,100
CRT-03980,Growth,US,23733,109
CRT-03981,Emerging,India,4184,28
CRT-03982,Emerging,Canada,1300,71
CRT-03983,Growth,Southeast Asia,12394,11
CRT-03984,Emerging,Southeast Asia,4506,91
CRT-03985,Emerging,Southeast Asia,534,50
CRT-03986,Emerging,Southeast Asia,2075,45
CRT-03987,Emerging,UK,2305,101
CRT-03988,Growth,US,26392,45
CRT-03989,Large,US,3923862,35
CRT-03990,Large,Other,2154969,29
CRT-03991,Large,India,1587860,82
CRT-03992,Emerging,US,261,12
CRT-03993,Emerging,India,346,110
CRT-03994,Emerging,UK,9999,101
CRT-03995,Emerging,US,2496,13
CRT-03996,Emerging,Southeast Asia,3788,88
CRT-03997,Emerging,US,9999,2
CRT-03998,Growth,Other,22988,16
CRT-03999,Emerging,Southeast Asia,1243,75
CRT-04000,Emerging,Other,371,65
CRT-04001,Growth,Canada,23847,99
CRT-04002,Emerging,Other,1081,76
CRT-04003,Established,India,161884,8
CRT-04004,Emerging,US,3229,104
CRT-04005,Growth,Other,39425,40
CRT-04006,Emerging,Other,2908,17
CRT-04007,Growth,Other,14981,48
CRT-04008,Emerging,Other,1425,14
CRT-04009,Emerging,Southeast Asia,1833,31
CRT-04010,Growth,Southeast Asia,70147,31
CRT-04011,Emerging,Canada,1528,110
CRT-04012,Emerging,US,1221,29
CRT-04013,Established,Canada,392838,68
CRT-04014,Emerging,Other,1132,18
CRT-04015,Growth,Southeast Asia,34868,15
CRT-04016,Growth,India,34355,106
CRT-04017,Emerging,UK,918,47
CRT-04018,Growth,Other,19508,120
CRT-04019,Emerging,US,1306,28
CRT-04020,Growth,India,21667,79
CRT-04021,Emerging,UK,403,3
CRT-04022,Emerging,Other,2385,91
CRT-04023,Emerging,UK,2113,104
CRT-04024,Established,Southeast Asia,127303,63
CRT-04025,Established,US,120105,86
CRT-04026,Established,India,266510,75
CRT-04027,Growth,Other,64604,61
CRT-04028,Growth,India,44819,103
CRT-04029,Growth,India,49036,93
CRT-04030,Established,India,165597,107
CRT-04031,Growth,India,33114,30
CRT-04032,Emerging,India,1204,40
CRT-04033,Growth,Canada,18712,12
CRT-04034,Growth,India,29668,96
CRT-04035,Emerging,Southeast Asia,669,48
CRT-04036,Emerging,India,737,2
CRT-04037,Emerging,Other,938,118
CRT-04038,Established,US,162252,15
CRT-04039,Emerging,US,1308,114
CRT-04040,Established,India,100000,36
CRT-04041,Emerging,Other,635,75
CRT-04042,Growth,UK,59008,60
CRT-04043,Emerging,Southeast Asia,1329,59
CRT-04044,Established,India,278405,28
CRT-04045,Growth,US,33126,53
CRT-04046,Emerging,Other,1228,105
CRT-04047,Emerging,India,660,40
CRT-04048,Emerging,UK,862,66
CRT-04049,Emerging,Other,6417,109
CRT-04050,Growth,UK,20606,50
CRT-04051,Established,US,558496,119
CRT-04052,Growth,US,21858,96
CRT-04053,Growth,US,22934,73
CRT-04054,Emerging,Other,1423,85
CRT-04055,Established,Other,178857,92
CRT-04056,Established,India,113195,91
CRT-04057,Emerging,Other,1324,32
CRT-04058,Large,US,1000000,39
CRT-04059,Emerging,US,1792,112
CRT-04060,Established,US,227493,38
CRT-04061,Large,Other,3301522,87
CRT-04062,Growth,US,20985,37
CRT-04063,Emerging,US,2417,43
CRT-04064,Growth,US,33367,95
CRT-04065,Emerging,India,1483,77
CRT-04066,Established,India,650998,46
CRT-04067,Emerging,US,1952,75
CRT-04068,Growth,Other,21334,15
CRT-04069,Established,Other,499702,37
CRT-04070,Emerging,US,2014,61
CRT-04071,Emerging,Other,5558,101
CRT-04072,Growth,Other,10641,26
CRT-04073,Emerging,Other,1053,50
CRT-04074,Emerging,US,1055,70
CRT-04075,Emerging,Other,295,31
CRT-04076,Emerging,Southeast Asia,1529,63
CRT-04077,Growth,US,22340,84
CRT-04078,Growth,Canada,10000,33
CRT-04079,Emerging,US,725,28
CRT-04080,Growth,Canada,53808,112
CRT-04081,Emerging,UK,2771,86
CRT-04082,Emerging,India,757,53
CRT-04083,Growth,US,18574,39
CRT-04084,Emerging,Other,2666,64
CRT-04085,Growth,US,10068,102
CRT-04086,Established,Other,283835,86
CRT-04087,Growth,UK,10765,63
CRT-04088,Growth,US,61144,77
CRT-04089,Emerging,Southeast Asia,2268,18
CRT-04090,Emerging,Other,306,5
CRT-04091,Emerging,Other,987,86
CRT-04092,Growth,US,31528,60
CRT-04093,Established,US,100000,109
CRT-04094,Emerging,US,1293,109
CRT-04095,Emerging,Canada,1969,117
CRT-04096,Emerging,US,256,107
CRT-04097,Growth,US,39068,73
CRT-04098,Growth,India,25276,16
CRT-04099,Growth,Other,42548,78
CRT-04100,Established,India,172699,36
CRT-04101,Emerging,Canada,574,103
CRT-04102,Growth,US,15102,34
CRT-04103,Growth,UK,23016,107
CRT-04104,Emerging,Southeast Asia,1151,110
CRT-04105,Established,Other,376410,58
CRT-04106,Emerging,UK,1071,117
CRT-04107,Growth,US,12330,48
CRT-04108,Growth,India,21398,53
CRT-04109,Established,US,100000,111
CRT-04110,Growth,US,32047,84
CRT-04111,Emerging,Other,2130,23
CRT-04112,Established,India,311817,21
CRT-04113,Established,Other,165792,63
CRT-04114,Growth,US,18960,80
CRT-04115,Growth,Other,20840,68
CRT-04116,Emerging,Other,1245,6
CRT-04117,Growth,UK,20856,20
CRT-04118,Established,US,522179,10
CRT-04119,Emerging,Other,999,95
CRT-04120,Growth,Other,25561,48
CRT-04121,Large,US,1171768,46
CRT-04122,Established,Other,128375,103
CRT-04123,Established,Other,100000,117
CRT-04124,Emerging,US,588,2
CRT-04125,Large,India,7352240,107
CRT-04126,Emerging,India,2069,40
CRT-04127,Growth,India,22709,93
CRT-04128,Growth,Other,19374,77
CRT-04129,Established,Other,417142,17
CRT-04130,Established,US,120402,37
CRT-04131,Growth,Southeast Asia,11480,48
CRT-04132,Growth,Southeast Asia,34118,1
CRT-04133,Emerging,India,638,46
CRT-04134,Growth,UK,14161,64
CRT-04135,Growth,UK,15580,73
CRT-04136,Emerging,US,1866,15
CRT-04137,Growth,India,25536,86
CRT-04138,Established,Other,110119,38
CRT-04139,Growth,India,34022,62
CRT-04140,Established,India,120992,108
CRT-04141,Emerging,Other,361,60
CRT-04142,Growth,Other,13989,72
CRT-04143,Emerging,UK,1363,109
CRT-04144,Emerging,India,715,88
CRT-04145,Growth,UK,28357,46
CRT-04146,Emerging,UK,3261,20
CRT-04147,Emerging,India,809,52
CRT-04148,Growth,US,99999,90
CRT-04149,Emerging,India,1670,50
CRT-04150,Emerging,Southeast Asia,1163,21
CRT-04151,Emerging,Other,460,6
CRT-04152,Growth,Canada,22600,106
CRT-04153,Emerging,US,1097,28
CRT-04154,Growth,India,39334,83
CRT-04155,Growth,Southeast Asia,19972,101
CRT-04156,Emerging,India,1892,81
CRT-04157,Established,US,203864,6
CRT-04158,Emerging,Other,2921,27
CRT-04159,Growth,Other,45561,12
CRT-04160,Emerging,Other,1749,52
CRT-04161,Growth,India,39438,104
CRT-04162,Emerging,Other,3290,5
CRT-04163,Established,UK,274415,52
CRT-04164,Emerging,Southeast Asia,1672,42
CRT-04165,Growth,US,33011,70
CRT-04166,Emerging,US,4862,3
CRT-04167,Emerging,US,1465,76
CRT-04168,Emerging,Other,2399,1
CRT-04169,Growth,UK,19184,50
CRT-04170,Growth,Other,56979,22
CRT-04171,Large,Southeast Asia,2715990,42
CRT-04172,Growth,US,22636,82
CRT-04173,Large,India,1887831,103
CRT-04174,Emerging,US,1124,29
CRT-04175,Established,Other,199383,46
CRT-04176,Growth,US,29878,109
CRT-04177,Growth,US,24382,117
CRT-04178,Large,Southeast Asia,1000000,67
CRT-04179,Growth,Other,65330,62
CRT-04180,Established,Southeast Asia,233229,54
CRT-04181,Growth,US,30810,113
CRT-04182,Emerging,Canada,1288,51
CRT-04183,Growth,US,42362,47
CRT-04184,Growth,Southeast Asia,27559,54
CRT-04185,Established,Southeast Asia,164956,103
CRT-04186,Established,US,171407,26
CRT-04187,Emerging,India,3644,2
CRT-04188,Emerging,US,1574,51
CRT-04189,Emerging,US,1302,60
CRT-04190,Growth,Southeast Asia,21639,2
CRT-04191,Emerging,US,1036,67
CRT-04192,Growth,US,46180,50
CRT-04193,Growth,UK,17014,77
CRT-04194,Established,Canada,297098,46
CRT-04195,Emerging,Other,2357,3
CRT-04196,Growth,Other,29965,6
CRT-04197,Emerging,India,1150,70
CRT-04198,Established,India,100000,74
CRT-04199,Emerging,Southeast Asia,2278,29
CRT-04200,Emerging,Canada,373,95
CRT-04201,Emerging,India,1530,53
CRT-04202,Established,Other,205100,23
CRT-04203,Emerging,UK,2476,52
CRT-04204,Growth,India,17191,56
CRT-04205,Growth,Canada,16771,13
CRT-04206,Growth,US,35146,110
CRT-04207,Emerging,Other,1168,45
CRT-04208,Emerging,India,266,108
CRT-04209,Emerging,UK,1332,35
CRT-04210,Emerging,UK,5688,32
CRT-04211,Growth,US,35394,22
CRT-04212,Emerging,Canada,518,27
CRT-04213,Emerging,India,1950,82
CRT-04214,Emerging,India,2940,27
CRT-04215,Growth,US,11355,9
CRT-04216,Emerging,Other,1064,71
CRT-04217,Growth,Other,51522,85
CRT-04218,Emerging,US,395,101
CRT-04219,Large,Other,1629918,61
CRT-04220,Growth,Other,24159,30
CRT-04221,Emerging,US,960,109
CRT-04222,Emerging,Other,4026,78
CRT-04223,Emerging,US,3561,117
CRT-04224,Emerging,Other,1051,86
CRT-04225,Emerging,Southeast Asia,593,45
CRT-04226,Established,Other,426674,17
CRT-04227,Growth,India,39634,77
CRT-04228,Emerging,India,1321,11
CRT-04229,Growth,Other,37326,100
CRT-04230,Emerging,UK,2248,11
CRT-04231,Large,Southeast Asia,1074983,33
CRT-04232,Emerging,UK,832,55
CRT-04233,Growth,UK,26979,113
CRT-04234,Established,US,100000,31
CRT-04235,Emerging,US,1018,44
CRT-04236,Emerging,US,710,43
CRT-04237,Emerging,US,1536,16
CRT-04238,Established,Other,101144,118
CRT-04239,Growth,India,33346,57
CRT-04240,Growth,India,30069,39
CRT-04241,Established,US,187005,89
CRT-04242,Established,Other,263423,40
CRT-04243,Growth,US,36176,120
CRT-04244,Growth,US,23885,89
CRT-04245,Growth,Other,27383,14
CRT-04246,Emerging,US,778,113
CRT-04247,Established,Canada,131373,27
CRT-04248,Emerging,India,4743,78
CRT-04249,Emerging,Canada,1139,6
CRT-04250,Established,US,197395,93
CRT-04251,Emerging,India,1259,104
CRT-04252,Emerging,India,1803,28
CRT-04253,Emerging,UK,866,29
CRT-04254,Growth,Other,21506,23
CRT-04255,Established,US,348781,16
CRT-04256,Emerging,UK,407,120
CRT-04257,Emerging,US,1555,68
CRT-04258,Growth,Canada,17846,116
CRT-04259,Large,Other,1000000,11
CRT-04260,Emerging,US,1255,42
CRT-04261,Large,US,1000000,92
